time,seconds_elapsed,z,y,x
1784821990702898400,4.9778984375,0.3799581825733185,-0.14355333149433136,0.6536257863044739
1784821990712866000,4.987865966796875,0.37079519033432007,-0.14966198801994324,0.6139195561408997
1784821990722832600,4.99783251953125,0.3439171314239502,-0.08979719132184982,0.5644394755363464
1784821990732799200,5.00779931640625,0.3066543638706207,-0.0024434609804302454,0.49296826124191284
1784821990742766000,5.01776611328125,0.2791654169559479,0.09712757170200348,0.39584067463874817
1784821990752732700,5.027732666015625,0.2724458873271942,0.1869247704744339,0.2834414839744568
1784821990762699300,5.03769921875,0.27488934993743896,0.2571742534637451,0.182648703455925
1784821990772665900,5.047665771484375,0.2565633952617645,0.3023782968521118,0.11178833991289139
1784821990782632700,5.0576328125,0.21502456068992615,0.32620203495025635,0.06230825558304787
1784821990792599300,5.067599365234375,0.15821409225463867,0.3634648323059082,0.05864306539297104
1784821990802566000,5.07756591796875,0.10567969083786011,0.39706242084503174,0.10567969083786011
1784821990812531700,5.08753173828125,0.07880161702632904,0.394008070230484,0.17592918872833252
1784821990822498300,5.097498291015625,0.09162978827953339,0.3543018400669098,0.242513507604599
1784821990832498400,5.10749853515625,0.1368338167667389,0.2779437005519867,0.2968805134296417
